SBA Disaster Loan Data,,,,,,,Report Run Date:  3/19/2019 ,,,,,,,
,,,,,,,Report Run Time:   9:57:31AM,,,,,,,
Reporting Period:  10/01/2017 - 09/30/2018,,,,,,,,,,,,,,
Declaration Type(s): 'ALL' ,,,,,,,,,,,,,,
SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
,15359,,FL-00133,ORMOND BEACH,32176,VOLUSIA,FL,0.00,0.00,0.00,"71,700.00",0.00,0.00,"71,700.00"
,15359,,FL-00133,PALM BAY,32907,BREVARD,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,PALM BEACH GARDENS,33410,PALM BEACH,FL,0.00,0.00,0.00,"148,000.00",0.00,0.00,"148,000.00"
,15359,,FL-00133,PLANT CITY,33563,HILLSBOROUGH,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,POMPANO BEACH,33069,BROWARD,FL,0.00,0.00,0.00,"136,400.00",0.00,0.00,"136,400.00"
,15359,,FL-00133,PORT SAINT LUCIE,34983,SAINT LUCIE,FL,0.00,0.00,0.00,"4,500.00",0.00,0.00,"4,500.00"
,15359,,FL-00133,PUNTA GORDA,33950,CHARLOTTE,FL,0.00,0.00,0.00,"10,000.00",0.00,0.00,"10,000.00"
,15359,,FL-00133,RAMROD KEY,33042,MONROE,FL,0.00,0.00,0.00,"40,700.00",0.00,0.00,"40,700.00"
,15359,,FL-00133,REDINGTON SHORES,33708,PINELLAS,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,RIVERVIEW,33579,HILLSBOROUGH,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,RIVIERA BEACH,33404,PALM BEACH,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,ROYAL PALM BEACH,33411,PALM BEACH,FL,0.00,0.00,0.00,"35,500.00",0.00,0.00,"35,500.00"
,15359,,FL-00133,SAINT CLOUD,34769,OSCEOLA,FL,0.00,0.00,0.00,"20,000.00",0.00,0.00,"20,000.00"
,15359,,FL-00133,SAINT PETERSBURG,33701,PINELLAS,FL,0.00,0.00,0.00,"70,300.00",0.00,0.00,"70,300.00"
,15359,,FL-00133,SAINT PETERSBURG,33711,PINELLAS,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,SAINT PETERSBURG,33712,PINELLAS,FL,0.00,0.00,0.00,"100,000.00",0.00,0.00,"100,000.00"
,15359,,FL-00133,SAINT PETERSBURG,33716,PINELLAS,FL,0.00,0.00,0.00,"200,000.00",0.00,0.00,"200,000.00"
,15359,,FL-00133,SARASOTA,34233,SARASOTA,FL,0.00,0.00,0.00,"14,000.00",0.00,0.00,"14,000.00"
,15359,,FL-00133,SARASOTA,34236,SARASOTA,FL,0.00,0.00,0.00,"60,000.00",0.00,0.00,"60,000.00"
,15359,,FL-00133,SARASOTA,34239,SARASOTA,FL,0.00,0.00,0.00,"16,100.00",0.00,0.00,"16,100.00"
,15359,,FL-00133,SATELLITE BEACH,32937,BREVARD,FL,0.00,0.00,0.00,"25,000.00",0.00,0.00,"25,000.00"
,15359,,FL-00133,SEBRING,33870,HIGHLANDS,FL,0.00,0.00,0.00,"5,800.00",0.00,0.00,"5,800.00"
,15359,,FL-00133,SEMINOLE,33772,PINELLAS,FL,0.00,0.00,0.00,"210,000.00",0.00,0.00,"210,000.00"
